"id","zona","piso","estrato","preciom","areaconst","parqueaderos","banios","habitaciones","tipo","barrio","longitud","latitud"
7668,"Zona Oeste","05",6,600,210,2,4,4,"Apartamento","los cristales",-76.55106,3.44244
7878,"Zona Oeste","05",6,390,103,2,2,3,"Apartamento","los cristales",-76.55278,3.43113
8033,"Zona Oeste","05",5,350,107,2,3,4,"Apartamento","los cristales",-76.55402,3.43554
7096,"Zona Oeste","06",5,320,78,1,3,2,"Apartamento","los cristales",-76.54741,3.43649
7146,"Zona Oeste","06",5,350,95,2,2,3,"Apartamento","los cristales",-76.54797,3.4394
7240,"Zona Oeste","06",6,765,175,2,5,3,"Apartamento","los cristales",-76.5483,3.44127
7273,"Zona Oeste","06",6,1077,273,3,3,3,"Apartamento","los cristales",-76.54853,3.4364
7299,"Zona Oeste","06",6,1090,285,4,4,3,"Apartamento","los cristales",-76.54874,3.43642
7324,"Zona Oeste","06",5,470,97,2,3,3,"Apartamento","los cristales",-76.54887,3.43773
7408,"Zona Oeste","06",5,650,193,3,4,5,"Apartamento","los cristales",-76.54942,3.44756
7667,"Zona Oeste","06",6,410,111,2,4,4,"Apartamento","los cristales",-76.55102,3.43045
7683,"Zona Oeste","06",6,650,150,2,2,2,"Apartamento","los cristales",-76.55119,3.43092
7816,"Zona Oeste","06",5,425,125,1,3,3,"Apartamento","los cristales",-76.55202,3.4302
7874,"Zona Oeste","06",6,620,151,2,5,3,"Apartamento","los cristales",-76.55273,3.4322
7014,"Zona Oeste","07",6,630,204,2,2,2,"Apartamento","los cristales",-76.54684,3.44474
7017,"Zona Oeste","07",6,630,150,2,3,2,"Apartamento","los cristales",-76.54684,3.44474
7021,"Zona Oeste","07",6,360,84,2,2,2,"Apartamento","los cristales",-76.54684,3.44474
7105,"Zona Oeste","07",6,600,198,2,4,4,"Apartamento","los cristales",-76.5475,3.44004
7253,"Zona Oeste","07",5,405,112,2,3,3,"Apartamento","los cristales",-76.5484,3.42972
7388,"Zona Oeste","07",6,1100,375,3,5,3,"Apartamento","los cristales",-76.5491,3.43444
7410,"Zona Oeste","07",6,1180,386,3,5,4,"Apartamento","los cristales",-76.54943,3.43349
7980,"Zona Oeste","07",5,460,125,2,3,4,"Apartamento","los cristales",-76.5535,3.43289
7372,"Zona Oeste","08",6,460,125,2,3,3,"Apartamento","los cristales",-76.54904,3.4448
7751,"Zona Oeste","08",5,400,107,2,2,3,"Apartamento","los cristales",-76.55185,3.42839
7798,"Zona Oeste","08",6,470,125,2,4,4,"Apartamento","los cristales",-76.552,3.43113
8034,"Zona Oeste","08",5,350,89,1,2,3,"Apartamento","los cristales",-76.55402,3.43117
7136,"Zona Oeste","09",6,750,150,2,4,3,"Apartamento","los cristales",-76.54778,3.43751
7254,"Zona Oeste","09",6,430,104,2,3,3,"Apartamento","los cristales",-76.5484,3.42972
7272,"Zona Oeste","09",6,825,196,2,4,4,"Apartamento","los cristales",-76.54853,3.43469
7494,"Zona Oeste","09",6,1250,192,2,5,4,"Apartamento","los cristales",-76.54999,3.4475
7665,"Zona Oeste","09",6,425,111,2,4,4,"Apartamento","los cristales",-76.55101,3.42799
7864,"Zona Oeste","09",6,680,170,1,3,4,"Apartamento","los cristales",-76.55257,3.43053
7225,"Zona Oeste","10",6,1800,460,4,6,4,"Apartamento","los cristales",-76.54819,3.43901
7227,"Zona Oeste","10",6,850,196,2,5,4,"Apartamento","los cristales",-76.54822,3.43763
7294,"Zona Oeste","10",6,850,196,2,4,3,"Apartamento","los cristales",-76.54871,3.43772
8171,"Zona Oeste","10",6,900,200,2,4,3,"Apartamento","los cristales",-76.55621,3.4472
3950,"Zona Oeste",NA,5,530,123,1,3,3,"Apartamento","los cristales",-76.529,3.413
5079,"Zona Oeste",NA,6,405,97.14,2,4,3,"Apartamento","los cristales",-76.53464,3.44987
5589,"Zona Oeste",NA,6,240,103,1,3,4,"Apartamento","los cristales",-76.53741,3.43206
6959,"Zona Oeste",NA,6,750,404,NA,4,5,"Casa","los cristales",-76.54614,3.43978
7092,"Zona Oeste",NA,6,725,365,1,4,4,"Casa","los cristales",-76.54737,3.43916
7093,"Zona Oeste",NA,6,630,146,2,3,3,"Apartamento","los cristales",-76.54737,3.44428
7125,"Zona Oeste",NA,5,525,140,2,3,3,"Apartamento","los cristales",-76.54768,3.45277
7138,"Zona Oeste",NA,6,880,370,2,5,5,"Casa","los cristales",-76.54782,3.4375
7205,"Zona Oeste",NA,6,690,500,4,7,5,"Casa","los cristales",-76.54803,3.43447
7223,"Zona Oeste",NA,6,710,590,2,8,5,"Casa","los cristales",-76.54814,3.43439
7255,"Zona Oeste",NA,6,425,117,1,3,3,"Apartamento","los cristales",-76.5484,3.4292
7256,"Zona Oeste",NA,6,410,115,2,3,3,"Apartamento","los cristales",-76.5484,3.42972
7279,"Zona Oeste",NA,5,475,87,2,2,2,"Apartamento","los cristales",-76.54861,3.45551
7289,"Zona Oeste",NA,6,720,420,2,4,4,"Casa","los cristales",-76.54871,3.43772
7293,"Zona Oeste",NA,6,860,194,2,3,3,"Apartamento","los cristales",-76.54871,3.43772
7296,"Zona Oeste",NA,6,300,85,2,2,2,"Apartamento","los cristales",-76.54871,3.43772
7297,"Zona Oeste",NA,6,415,114,2,3,3,"Apartamento","los cristales",-76.54871,3.43772
7332,"Zona Oeste",NA,6,780,400,NA,0,0,"Casa","los cristales",-76.549,3.451
7382,"Zona Oeste",NA,5,400,100,2,2,3,"Apartamento","los cristales",-76.54909,3.42959
7395,"Zona Oeste",NA,5,420,115,2,3,3,"Apartamento","los cristales",-76.54922,3.42939
7402,"Zona Oeste",NA,6,470,137,2,2,2,"Apartamento","los cristales",-76.54935,3.43503
7406,"Zona Oeste",NA,6,335,84,2,2,3,"Apartamento","los cristales",-76.54939,3.44266
7420,"Zona Oeste",NA,6,750,151,2,4,3,"Apartamento","los cristales",-76.54964,3.43512
7421,"Zona Oeste",NA,5,870,172,3,4,3,"Apartamento","los cristales",-76.54964,3.43499
7480,"Zona Oeste",NA,6,370,81,1,2,1,"Apartamento","los cristales",-76.54989,3.4348
7570,"Zona Oeste",NA,6,330,84,2,2,2,"Apartamento","los cristales",-76.55057,3.44166
7625,"Zona Oeste",NA,5,520,140,2,3,3,"Apartamento","los cristales",-76.55093,3.43103
7707,"Zona Oeste",NA,6,530,123,1,3,3,"Apartamento","los cristales",-76.55145,3.42681
7708,"Zona Oeste",NA,6,620,143,2,4,3,"Apartamento","los cristales",-76.55145,3.42681
7709,"Zona Oeste",NA,6,525,123,2,3,3,"Apartamento","los cristales",-76.55145,3.42681
7927,"Zona Oeste",NA,5,480,184,2,4,4,"Apartamento","los cristales",-76.553,3.43091
7951,"Zona Oeste",NA,5,950,184,2,4,3,"Apartamento","los cristales",-76.55303,3.43567
7955,"Zona Oeste",NA,6,340,103,NA,2,3,"Apartamento","los cristales",-76.55314,3.4323
7991,"Zona Oeste",NA,6,350,103,2,2,3,"Apartamento","los cristales",-76.55378,3.43285
8046,"Zona Oeste",NA,6,575,141,2,4,3,"Apartamento","los cristales",-76.55428,3.43135
7930,"Zona Oeste","10",6,494,125,2,3,2,"Apartamento","los cristales club",-76.553,3.431
7956,"Zona Sur","01",3,170,112,NA,2,5,"Casa","los farallones",-76.55318,3.39145
7458,"Zona Sur","02",3,95,56,NA,1,2,"Apartamento","los farallones",-76.54973,3.42484
7849,"Zona Sur","02",3,90,53,NA,1,2,"Apartamento","los farallones",-76.55242,3.39184
7856,"Zona Sur",NA,4,180,112,NA,1,4,"Casa","los farallones",-76.55249,3.39145
560,"Zona Norte","01",3,130,100,NA,3,3,"Casa","los guaduales",-76.49897,3.4909
562,"Zona Norte","01",3,195,128,1,2,4,"Casa","los guaduales",-76.49897,3.4909
563,"Zona Norte","01",3,97,55,NA,1,3,"Apartamento","los guaduales",-76.49897,3.4909
558,"Zona Norte","02",3,130,90,NA,2,3,"Casa","los guaduales",-76.49896,3.49055
559,"Zona Norte","02",3,175,135,1,3,4,"Casa","los guaduales",-76.49897,3.4909
561,"Zona Norte","02",3,130,68,NA,2,3,"Casa","los guaduales",-76.49897,3.4909
251,"Zona Norte","03",3,92,53,NA,1,3,"Apartamento","los guaduales",-76.49072,3.43988
462,"Zona Norte","03",3,91,63,NA,1,3,"Apartamento","los guaduales",-76.49643,3.49187
467,"Zona Norte","03",3,95,60,NA,1,3,"Apartamento","los guaduales",-76.49673,3.49392
475,"Zona Norte","03",3,95,60,NA,1,3,"Apartamento","los guaduales",-76.49693,3.49395
592,"Zona Norte","03",3,350,265,NA,5,7,"Casa","los guaduales",-76.4992,3.49241
597,"Zona Norte","03",3,350,264,NA,5,7,"Casa","los guaduales",-76.49933,3.49239
469,"Zona Norte","04",3,95,55,1,2,3,"Apartamento","los guaduales",-76.4968,3.4938
516,"Zona Norte","04",3,110,53,1,1,3,"Apartamento","los guaduales",-76.49799,3.49178
564,"Zona Norte","04",3,95,54,NA,1,3,"Apartamento","los guaduales",-76.49897,3.4909
470,"Zona Norte","05",3,93,60,NA,1,3,"Apartamento","los guaduales",-76.4968,3.4938
656,"Zona Norte","10",3,167,77,1,3,3,"Apartamento","los guaduales",-76.5005,3.48802
136,"Zona Norte",NA,3,335,166,2,3,3,"Casa","los guaduales",-76.486,3.452
157,"Zona Norte",NA,3,180,114,1,2,3,"Casa","los guaduales",-76.487,3.444
471,"Zona Norte",NA,3,85,60,NA,1,3,"Apartamento","los guaduales",-76.49683,3.4915
474,"Zona Norte",NA,3,89,57,NA,1,3,"Apartamento","los guaduales",-76.49692,3.4941
543,"Zona Norte",NA,3,235,122,1,2,5,"Casa","los guaduales",-76.49857,3.49055
581,"Zona Norte",NA,3,90,53,NA,1,2,"Apartamento","los guaduales",-76.499,3.425
1095,"Zona Norte",NA,3,125,58,1,1,3,"Apartamento","los guaduales",-76.51,3.47
3383,"Zona Oriente",NA,3,90,60,1,2,3,"Apartamento","los guaduales",-76.526,3.434
3949,"Zona Norte",NA,3,95,54,1,1,3,"Apartamento","Los Guaduales",-76.529,3.413
1246,"Zona Norte","01",3,120,110,NA,2,4,"Casa","los guayacanes",-76.51411,3.4771
200,"Zona Norte","02",3,270,250,NA,4,7,"Casa","los guayacanes",-76.48888,3.47423
308,"Zona Norte",NA,3,98,90,NA,2,4,"Apartamento","los guayacanes",-76.4926,3.47004
5990,"Zona Sur","03",5,1000,435,4,6,5,"Casa","los jockeys",-76.54,3.362
5490,"Zona Sur","03",3,550,360,NA,6,1,"Casa","los libertadores",-76.537,3.443
5899,"Zona Oeste","04",3,370,256,1,5,4,"Casa","los libertadores",-76.53919,3.44137
5448,"Zona Oeste","05",3,340,55,1,4,4,"Casa","los libertadores",-76.53677,3.4424
5720,"Zona Centro",NA,3,542,361,1,6,4,"Casa","los libertadores",-76.538,3.442
223,"Zona Norte","01",4,132,55,1,2,3,"Apartamento","los parques barranquilla",-76.48959,3.47501
388,"Zona Norte","04",3,113,57,1,2,3,"Apartamento","los parques barranquilla",-76.4948,3.47787
460,"Zona Norte","05",4,160,72,1,2,3,"Apartamento","los parques barranquilla",-76.49637,3.4751
363,"Zona Norte",NA,3,130,62,1,2,3,"Apartamento","los parques barranquilla",-76.494,3.47455
398,"Zona Norte",NA,4,120,65,NA,1,3,"Apartamento","los parques barranquilla",-76.495,3.478
687,"Zona Norte",NA,4,245,72,1,2,3,"Apartamento","los parques barranquilla",-76.501,3.478
528,"Zona Norte",NA,3,120,48,1,2,3,"Apartamento","los robles",-76.498,3.477
7108,"Zona Sur","03",3,230,165,1,3,4,"Casa","lourdes",-76.54753,3.45278
7963,"Zona Sur",NA,3,190,230,1,3,5,"Casa","lourdes",-76.55327,3.39343
7048,"Zona Oeste","02",5,650,88,3,3,4,"Casa","mamellan",-76.547,3.453
1065,"Zona Norte","02",3,350,350,10,2,4,"Casa","manzanares",-76.509,3.464
1047,"Zona Norte","03",3,148,65,1,2,3,"Apartamento","manzanares",-76.50846,3.46653
1048,"Zona Norte","03",3,135,70,1,2,3,"Apartamento","manzanares",-76.50846,3.46652
1085,"Zona Norte","04",3,128,65,1,2,3,"Apartamento","manzanares",-76.50976,3.46441
6407,"Zona Norte","04",3,124,64,1,2,3,"Apartamento","manzanares",-76.54242,3.43445
2239,"Zona Oriente","10",3,175,187,NA,10,3,"Casa","mariano ramos",-76.51923,3.40085
80,"Zona Oriente",NA,3,160,280,NA,4,6,"Casa","marroquín iii",-76.481,3.431
862,"Zona Sur","01",5,314,67,2,2,2,"Apartamento","mayapan las vegas",-76.504,3.401
5041,"Zona Sur","01",5,470,250,2,2,5,"Casa","mayapan las vegas",-76.53464,3.44987
6369,"Zona Sur","01",5,500,200,NA,3,3,"Casa","mayapan las vegas",-76.54203,3.38411
6370,"Zona Sur","01",5,500,200,1,3,3,"Casa","mayapan las vegas",-76.54203,3.38411
6410,"Zona Sur","01",5,350,110,2,4,4,"Apartamento","mayapan las vegas",-76.54249,3.37747
6591,"Zona Sur","01",5,595,259,2,5,5,"Casa","mayapan las vegas",-76.54356,3.38435
6618,"Zona Sur","01",5,330,130,1,3,3,"Apartamento","mayapan las vegas",-76.54373,3.38221
6711,"Zona Sur","01",5,500,200,1,3,3,"Casa","mayapan las vegas",-76.54402,3.38411
6243,"Zona Sur","02",5,300,180,1,2,3,"Apartamento","mayapan las vegas",-76.54158,3.3823
6401,"Zona Sur","02",5,151,59.62,1,2,3,"Apartamento","mayapan las vegas",-76.54239,3.37707
6542,"Zona Sur","02",5,265,94,2,2,3,"Apartamento","mayapan las vegas",-76.54314,3.38081
6594,"Zona Sur","02",5,500,345,NA,5,6,"Casa","mayapan las vegas",-76.54357,3.38435
6781,"Zona Sur","02",5,370,250,1,4,4,"Casa","mayapan las vegas",-76.54458,3.38039
861,"Zona Sur","03",5,283,62,1,2,1,"Apartamento","mayapan las vegas",-76.504,3.401
6240,"Zona Sur","03",5,315,105,2,2,3,"Apartamento","mayapan las vegas",-76.54158,3.38564
6548,"Zona Sur","03",5,206,80.83,2,4,4,"Apartamento","mayapan las vegas",-76.54318,3.38631
5786,"Zona Sur","04",5,350,116.09,2,4,3,"Apartamento","mayapan las vegas",-76.53823,3.3801
6131,"Zona Sur","04",5,260,83,2,2,3,"Apartamento","mayapan las vegas",-76.54089,3.38015
6239,"Zona Sur","04",5,250,108,2,3,4,"Apartamento","mayapan las vegas",-76.54158,3.3823
6244,"Zona Sur","04",4,270,82,1,2,4,"Apartamento","mayapan las vegas",-76.54158,3.3823
6362,"Zona Sur","04",5,341,71,2,2,2,"Apartamento","mayapan las vegas",-76.542,3.378
6391,"Zona Sur","04",5,250,85,2,2,3,"Apartamento","mayapan las vegas",-76.54227,3.3826
6515,"Zona Sur","04",5,260,84,2,2,3,"Apartamento","mayapan las vegas",-76.543,3.381
6541,"Zona Sur","04",5,270,125,2,3,4,"Apartamento","mayapan las vegas",-76.54312,3.38122
6722,"Zona Sur","04",5,280,100,2,3,3,"Apartamento","mayapan las vegas",-76.54411,3.38423
6794,"Zona Sur","04",4,330,120,NA,2,3,"Apartamento","mayapan las vegas",-76.54469,3.38509
6942,"Zona Sur","04",5,245,108,2,2,3,"Apartamento","mayapan las vegas",-76.546,3.412
6241,"Zona Sur","06",5,300,105,2,3,3,"Apartamento","mayapan las vegas",-76.54158,3.3823
6317,"Zona Sur","06",5,298,104,1,3,3,"Apartamento","mayapan las vegas",-76.54198,3.3836
6377,"Zona Sur","06",6,328,116,1,3,4,"Apartamento","mayapan las vegas",-76.54211,3.38333
6360,"Zona Sur","07",5,380,133,1,3,4,"Apartamento","mayapan las vegas",-76.542,3.383
6402,"Zona Sur","08",5,345,130,2,3,4,"Apartamento","mayapan las vegas",-76.54239,3.37781
6242,"Zona Sur","09",5,340,236,2,4,3,"Apartamento","mayapan las vegas",-76.54158,3.3823
6776,"Zona Sur","11",5,651,220,2,4,2,"Apartamento","mayapan las vegas",-76.54452,3.38889
6165,"Zona Oriente",NA,4,285,90,NA,2,3,"Apartamento","mayapan las vegas",-76.541,3.386
6191,"Zona Sur",NA,4,260,83,2,2,3,"Apartamento","mayapan las vegas",-76.54119,3.38255
6230,"Zona Sur",NA,5,550,495,2,3,5,"Casa","mayapan las vegas",-76.54158,3.3823
6247,"Zona Sur",NA,5,360,288,1,5,6,"Casa","mayapan las vegas",-76.5416,3.37868
6254,"Zona Sur",NA,5,450,300,4,4,4,"Casa","mayapan las vegas",-76.54162,3.37966
6361,"Zona Sur",NA,6,655,241,2,3,3,"Apartamento","mayapan las vegas",-76.542,3.383
6424,"Zona Sur",NA,5,380,350,1,4,4,"Casa","mayapan las vegas",-76.54269,3.37994
6494,"Zona Sur",NA,5,600,395,2,8,6,"Casa","mayapan las vegas",-76.543,3.382
6495,"Zona Sur",NA,5,460,150,1,5,6,"Casa","mayapan las vegas",-76.543,3.384
6516,"Zona Sur",NA,5,270,105,1,2,3,"Apartamento","mayapan las vegas",-76.543,3.382
6586,"Zona Sur",NA,5,600,200,1,5,10,"Casa","mayapan las vegas",-76.54353,3.38433
6795,"Zona Sur",NA,4,335,120,1,3,3,"Apartamento","mayapan las vegas",-76.54469,3.38509
7349,"Zona Sur","01",3,165,65,1,2,3,"Apartamento","mel√©ndez",-76.549,3.396
8228,"Zona Sur","01",3,145,60,1,2,3,"Apartamento","mel√©ndez",-76.559,3.386
6017,"Zona Sur","02",3,160,60,1,2,2,"Apartamento","mel√©ndez",-76.54,3.447
7179,"Zona Sur","02",3,125,53,1,1,2,"Apartamento","mel√©ndez",-76.548,3.377
860,"Zona Sur","03",3,109,52,NA,2,3,"Apartamento","mel√©ndez",-76.504,3.4
6923,"Zona Sur","04",3,350,258,3,4,5,"Casa","mel√©ndez",-76.546,3.374
7655,"Zona Sur","04",4,90,53,NA,1,3,"Apartamento","mel√©ndez",-76.551,3.372
3946,"Zona Sur","05",3,115,58,1,1,3,"Apartamento","mel√©ndez",-76.529,3.413
3948,"Zona Sur","05",3,115,58,1,1,3,"Apartamento","mel√©ndez",-76.529,3.413
7926,"Zona Sur","05",3,105,59,1,2,2,"Apartamento","mel√©ndez",-76.553,3.415
8028,"Zona Sur","05",3,100,48,NA,1,2,"Apartamento","mel√©ndez",-76.554,3.372
7180,"Zona Sur","08",3,150,65,1,2,3,"Apartamento","mel√©ndez",-76.548,3.372
3947,"Zona Sur",NA,3,130,50,1,1,3,"Apartamento","mel√©ndez",-76.529,3.413
5855,"Zona Sur",NA,3,270,200,2,4,7,"Casa","mel√©ndez",-76.539,3.447
5873,"Zona Oeste",NA,5,89,44,1,1,2,"Apartamento","mel√©ndez",-76.539,3.371
7181,"Zona Sur",NA,3,175,74,1,3,3,"Apartamento","mel√©ndez",-76.548,3.372
7348,"Zona Sur",NA,3,125,56,NA,2,3,"Apartamento","mel√©ndez",-76.549,3.377
7522,"Zona Sur",NA,3,148,87,NA,0,0,"Apartamento","mel√©ndez",-76.55,3.375
7523,"Zona Sur",NA,3,134,79,NA,1,2,"Apartamento","mel√©ndez",-76.55,3.375
7653,"Zona Sur",NA,3,110,49,NA,1,3,"Apartamento","mel√©ndez",-76.551,3.372
7654,"Zona Sur",NA,3,120,57,NA,2,3,"Apartamento","mel√©ndez",-76.551,3.372
7797,"Zona Oriente",NA,3,120,58,NA,1,3,"Apartamento","mel√©ndez",-76.552,3.372
8027,"Zona Sur",NA,4,78,46,1,1,2,"Apartamento","mel√©ndez",-76.554,3.371
3442,"Zona Sur","01",3,75,40,NA,1,2,"Apartamento","melendez",-76.52629,3.43252
6789,"Zona Sur","01",4,165,85,NA,2,3,"Apartamento","melendez",-76.54465,3.37754
6866,"Zona Sur","01",3,95,48,NA,1,2,"Apartamento","melendez",-76.54537,3.37812
7216,"Zona Sur","01",3,135,80,1,1,3,"Apartamento","melendez",-76.54812,3.37713
7669,"Zona Sur","01",3,110,50,1,2,2,"Apartamento","melendez",-76.55108,3.37126
47,"Zona Sur","02",3,330,163,NA,4,6,"Casa","melendez",-76.47123,3.42745
4530,"Zona Sur","02",3,127,55,NA,1,3,"Apartamento","melendez",-76.53198,3.45165
6847,"Zona Sur","02",3,350,258,2,5,3,"Casa","melendez",-76.54517,3.37972
6848,"Zona Sur","02",3,160,60,1,2,2,"Apartamento","melendez",-76.54517,3.37972
6853,"Zona Sur","02",3,134,79,NA,2,2,"Apartamento","melendez",-76.54521,3.37932
6883,"Zona Sur","02",3,295,185,2,5,3,"Casa","melendez",-76.54555,3.37697
6963,"Zona Sur","02",3,335,200,1,2,3,"Casa","melendez",-76.54619,3.37436
6995,"Zona Sur","02",3,200,85,2,2,3,"Apartamento","melendez",-76.54661,3.37792
7230,"Zona Sur","02",3,140,64,1,2,3,"Apartamento","melendez",-76.54825,3.37165
7271,"Zona Sur","02",3,290,185,2,5,3,"Casa","melendez",-76.54853,3.37574
7422,"Zona Sur","02",3,136,60,1,1,3,"Apartamento","melendez",-76.54965,3.3772
7457,"Zona Sur","02",3,127,55,NA,1,3,"Apartamento","melendez",-76.54973,3.37227
7562,"Zona Sur","02",3,135,79,NA,2,2,"Apartamento","melendez",-76.55038,3.37589
8217,"Zona Sur","02",3,285,500,NA,0,0,"Casa","melendez",-76.5581,3.37996
62,"Zona Sur","03",3,130,58,NA,2,2,"Apartamento","melendez",-76.47397,3.42529
4735,"Zona Sur","03",3,270,200,1,5,7,"Casa","melendez",-76.53274,3.3983
5040,"Zona Sur","03",3,420,360,1,4,8,"Casa","melendez",-76.53464,3.44987
5874,"Zona Sur","03",4,185,82.44,1,2,3,"Apartamento","melendez",-76.539,3.37722
6791,"Zona Sur","03",4,155,75,1,3,3,"Apartamento","melendez",-76.54469,3.37795
6792,"Zona Sur","03",3,168,85,1,2,3,"Apartamento","melendez",-76.54469,3.37795
6793,"Zona Sur","03",4,165,85,NA,2,3,"Apartamento","melendez",-76.54469,3.37795
6841,"Zona Sur","03",4,125,58,1,2,3,"Apartamento","melendez",-76.54504,3.37818
6856,"Zona Sur","03",3,99,49,NA,1,2,"Apartamento","melendez",-76.54531,3.37775
6863,"Zona Sur","03",3,125,60,1,2,3,"Apartamento","melendez",-76.54537,3.37812
6864,"Zona Sur","03",3,120,57,NA,2,3,"Apartamento","melendez",-76.54537,3.37812
6868,"Zona Sur","03",3,370,300,3,6,5,"Apartamento","melendez",-76.54537,3.37812
7260,"Zona Sur","03",3,270,205,2,4,7,"Casa","melendez",-76.54847,3.37629
7543,"Zona Sur","03",3,125,57,1,2,3,"Apartamento","melendez",-76.55013,3.40469
1082,"Zona Sur","04",4,108,58,NA,2,3,"Apartamento","melendez",-76.50963,3.4651
7394,"Zona Sur","04",3,240,86,1,2,3,"Apartamento","melendez",-76.54917,3.37167
7540,"Zona Sur","04",3,149,87,NA,2,3,"Apartamento","melendez",-76.55007,3.37491
7588,"Zona Sur","04",4,100,58,1,2,3,"Apartamento","melendez",-76.55076,3.3716
4529,"Zona Sur","05",3,95,50,NA,1,2,"Apartamento","melendez",-76.53198,3.45165
6810,"Zona Sur","05",3,120,64,1,2,2,"Apartamento","melendez",-76.54498,3.37596
6865,"Zona Sur","05",3,96,57,NA,2,3,"Apartamento","melendez",-76.54537,3.37812
6867,"Zona Sur","05",3,90,56,1,2,3,"Apartamento","melendez",-76.54537,3.37812
6905,"Zona Sur","05",3,113,50,1,2,3,"Apartamento","melendez",-76.54587,3.37149
7209,"Zona Sur","05",3,110,56,NA,2,3,"Apartamento","melendez",-76.54806,3.37351
6796,"Zona Sur","06",4,180,84,1,2,3,"Apartamento","melendez",-76.5447,3.3779
4528,"Zona Sur",NA,3,145,85,1,2,4,"Apartamento","melendez",-76.53198,3.45165
6852,"Zona Sur",NA,3,220,77,1,3,4,"Casa","melendez",-76.54521,3.37934
6981,"Zona Sur",NA,4,280,300,NA,5,6,"Casa","melendez",-76.54639,3.37904
7548,"Zona Sur",NA,3,170,130,NA,3,5,"Casa","melendez",-76.55022,3.37672
7587,"Zona Sur",NA,3,115,54,NA,2,2,"Apartamento","melendez",-76.55076,3.37156
7735,"Zona Sur",NA,3,105,48,1,1,3,"Apartamento","melendez",-76.5517,3.37238
7886,"Zona Sur",NA,3,150,71,1,2,3,"Apartamento","melendez",-76.5529,3.37153
8180,"Zona Sur",NA,3,125,58,1,1,3,"Apartamento","melendez",-76.55671,3.37629
1054,"Zona Norte","01",4,210,58,NA,2,2,"Apartamento","menga",-76.50877,3.47683
3449,"Zona Norte","01",5,1500,400,2,3,4,"Casa","menga",-76.52636,3.49331
3268,"Zona Norte","02",5,690,240,2,4,3,"Apartamento","menga",-76.52526,3.49031
3282,"Zona Norte","02",4,139,64,NA,2,3,"Apartamento","menga",-76.52563,3.48725
3285,"Zona Norte","02",4,149,60,NA,1,2,"Apartamento","menga",-76.52566,3.49078
3286,"Zona Norte","02",4,165,60,NA,2,2,"Apartamento","menga",-76.52566,3.49078
3287,"Zona Norte","02",4,120,60,1,2,2,"Apartamento","menga",-76.52566,3.49078
3750,"Zona Norte","02",3,140,60,NA,2,2,"Apartamento","menga",-76.52811,3.48791
686,"Zona Norte","03",4,140,58,NA,2,2,"Apartamento","menga",-76.501,3.444
3207,"Zona Norte","03",4,135,58,NA,2,2,"Apartamento","menga",-76.52465,3.49124
4174,"Zona Norte","03",4,140,58,NA,2,3,"Apartamento","menga",-76.53,3.485
6164,"Zona Norte","03",6,880,380,3,6,3,"Apartamento","menga",-76.541,3.451
742,"Zona Norte","04",5,430,115,2,3,3,"Apartamento","menga",-76.50217,3.48061
759,"Zona Norte","06",6,680,133,2,4,4,"Apartamento","menga",-76.50269,3.48576
3279,"Zona Norte","06",6,480,115,2,4,3,"Apartamento","menga",-76.52561,3.48943
3574,"Zona Norte","06",6,590,243,2,4,3,"Apartamento","menga",-76.52711,3.49099
